皮肤科,1,南方医科大学皮肤病医院（广东省皮肤病医院）
皮肤科,2,中山大学附属第三医院
皮肤科,3,中山大学孙逸仙纪念医院
皮肤科,4,广西医科大学第一附属医院
皮肤科,5,南方医科大学南方医院
皮肤科,获提名医院,中山大学附属第一医院
皮肤科,获提名医院,海南省皮肤病医院
皮肤科,获提名医院,广州市皮肤病防治所
皮肤科,获提名医院,广东省人民医院
皮肤科,获提名医院,海南省第五人民医院
皮肤科,获提名医院,北京大学深圳医院
皮肤科,获提名医院,海南省人民医院
皮肤科,获提名医院,广东省中医院
皮肤科,获提名医院,广东医科大学附属医院
普通外科,1,中山大学附属第一医院
普通外科,2,中山大学孙逸仙纪念医院
普通外科,3,南方医科大学南方医院
普通外科,4,广西医科大学第一附属医院
普通外科,5,广东省人民医院
普通外科,获提名医院,中山大学附属第三医院
普通外科,获提名医院,中山大学肿瘤防治中心
普通外科,获提名医院,中山大学附属第六医院
普通外科,获提名医院,海南省人民医院
普通外科,获提名医院,南方医科大学珠江医院
普通外科,获提名医院,广州医科大学附属第一医院
普通外科,获提名医院,北京大学深圳医院
普通外科,获提名医院,海口市人民医院
普通外科,获提名医院,海南医科大学第一附属医院
神经内科,1,中山大学附属第一医院
神经内科,2,中山大学附属第三医院
神经内科,3,广东省人民医院
神经内科,4,南方医科大学南方医院
神经内科,5,广西医科大学第一附属医院
神经内科,获提名医院,中山大学孙逸仙纪念医院
神经内科,获提名医院,暨南大学附属第一医院（广州华侨医院）
神经内科,获提名医院,广州医科大学附属第二医院
神经内科,获提名医院,海南省人民医院
神经内科,获提名医院,海南医科大学第一附属医院
神经内科,获提名医院,广州医科大学附属第一医院
神经内科,获提名医院,南方医科大学珠江医院
神经内科,获提名医院,广西医科大学第二附属医院
神经内科,获提名医院,广西壮族自治区人民医院
神经内科,获提名医院,中国人民解放军总医院海南医院
肾脏病,1,南方医科大学南方医院
肾脏病,2,中山大学附属第一医院
肾脏病,3,广东省人民医院
肾脏病,4,广西医科大学第一附属医院
肾脏病,5,中山大学孙逸仙纪念医院
肾脏病,获提名医院,中山大学附属第三医院
肾脏病,获提名医院,海南省人民医院
肾脏病,获提名医院,广州市红十字会医院
肾脏病,获提名医院,海南医科大学第一附属医院
肾脏病,获提名医院,广西壮族自治区人民医院
肾脏病,获提名医院,海南医科大学第二附属医院
肾脏病,获提名医院,广州市第一人民医院
肾脏病,获提名医院,广东医科大学附属医院
肾脏病,获提名医院,北京大学深圳医院
肾脏病,获提名医院,深圳市人民医院
神经外科,1,南方医科大学南方医院
神经外科,2,中山大学附属第一医院
神经外科,3,广西医科大学第一附属医院
神经外科,4,南方医科大学珠江医院
神经外科,5,海南省人民医院
神经外科,获提名医院,广东省人民医院
神经外科,获提名医院,广州医科大学附属第二医院
神经外科,获提名医院,中国人民解放军南部战区总医院
神经外科,获提名医院,海南医科大学第一附属医院
神经外科,获提名医院,深圳市第二人民医院（深圳大学第一附属医院）
神经外科,获提名医院,广西壮族自治区人民医院
神经外科,获提名医院,中山大学孙逸仙纪念医院
神经外科,获提名医院,广东三九脑科医院
神经外科,获提名医院,深圳市人民医院
神经外科,获提名医院,中山大学附属第三医院
消化病,1,中山大学附属第一医院
消化病,2,南方医科大学南方医院
消化病,3,广西医科大学第一附属医院
消化病,4,广东省人民医院
消化病,5,中山大学孙逸仙纪念医院
消化病,获提名医院,海南省人民医院
消化病,获提名医院,南方医科大学深圳医院
消化病,获提名医院,中山大学附属第三医院
消化病,获提名医院,中山大学附属第六医院
消化病,获提名医院,海南医科大学第二附属医院
消化病,获提名医院,深圳市人民医院
消化病,获提名医院,海南医科大学第一附属医院
消化病,获提名医院,广州市第一人民医院
消化病,获提名医院,广州医科大学附属第一医院
消化病,获提名医院,南方医科大学珠江医院
消化病,获提名医院,北京大学深圳医院
消化病,获提名医院,广西壮族自治区人民医院
小儿内科,1,广州市妇女儿童医疗中心
小儿内科,2,深圳市儿童医院
小儿内科,3,中山大学附属第一医院
小儿内科,4,广西医科大学第一附属医院
小儿内科,5,海南省妇女儿童医学中心
小儿内科,获提名医院,广东省人民医院
小儿内科,获提名医院,南方医科大学南方医院
小儿内科,获提名医院,广东省妇幼保健院
小儿内科,获提名医院,中山大学孙逸仙纪念医院
小儿内科,获提名医院,海南省人民医院
小儿内科,获提名医院,南方医科大学珠江医院
小儿内科,获提名医院,海南医科大学第一附属医院
小儿内科,获提名医院,深圳市妇幼保健院
小儿内科,获提名医院,广西壮族自治区妇幼保健院
小儿内科,获提名医院,广西医科大学第二附属医院
小儿内科,获提名医院,广州医科大学附属第一医院
小儿外科,1,广州市妇女儿童医疗中心
小儿外科,2,深圳市儿童医院
小儿外科,3,广西医科大学第一附属医院
小儿外科,4,中山大学附属第一医院
小儿外科,5,海南省妇女儿童医学中心
小儿外科,获提名医院,广东省妇幼保健院
小儿外科,获提名医院,中山大学孙逸仙纪念医院
小儿外科,获提名医院,广西医科大学第二附属医院
小儿外科,获提名医院,广西壮族自治区妇幼保健院
小儿外科,获提名医院,海南省人民医院
心血管,1,广东省人民医院
心血管,2,中山大学附属第一医院
心血管,3,南方医科大学南方医院
心血管,4,广西医科大学第一附属医院
心血管,5,中山大学孙逸仙纪念医院
心血管,获提名医院,海南省人民医院
心血管,获提名医院,南方医科大学珠江医院
心血管,获提名医院,中国医学科学院阜外医院深圳医院
心血管,获提名医院,中国人民解放军南部战区总医院
心血管,获提名医院,海南医科大学第一附属医院
心血管,获提名医院,深圳市人民医院
心血管,获提名医院,广州医科大学附属第一医院
心血管,获提名医院,广西壮族自治区人民医院
心血管,获提名医院,中山大学附属第三医院
心外科,1,广东省人民医院
心外科,2,中山大学附属第一医院
心外科,3,广西医科大学第一附属医院
心外科,4,中国人民解放军南部战区总医院
心外科,5,中国医学科学院阜外医院深圳医院
心外科,获提名医院,南方医科大学南方医院
心外科,获提名医院,广州市妇女儿童医疗中心
心外科,获提名医院,中山大学孙逸仙纪念医院
心外科,获提名医院,广西壮族自治区人民医院
心外科,获提名医院,高州市人民医院
心外科,获提名医院,海南省人民医院
心外科,获提名医院,广州医科大学附属第一医院
心外科,获提名医院,深圳市人民医院
心外科,获提名医院,广东省妇幼保健院
心外科,获提名医院,广州市第一人民医院
胸外科,1,广州医科大学附属第一医院
胸外科,2,中山大学肿瘤防治中心
胸外科,3,广东省人民医院
胸外科,4,南方医科大学南方医院
胸外科,5,广西医科大学第一附属医院
胸外科,获提名医院,中山大学附属第一医院
胸外科,获提名医院,海南省人民医院
胸外科,获提名医院,中国医学科学院肿瘤医院深圳医院
血液学,1,南方医科大学南方医院
血液学,2,中山大学附属第一医院
血液学,3,广西医科大学第一附属医院
血液学,4,广东省人民医院
血液学,5,海南省人民医院
血液学,获提名医院,南方医科大学珠江医院
血液学,获提名医院,中山大学肿瘤防治中心
血液学,获提名医院,广州市第一人民医院
血液学,获提名医院,暨南大学附属第一医院（广州华侨医院）
血液学,获提名医院,深圳市人民医院
血液学,获提名医院,广州医科大学附属第一医院
血液学,获提名医院,深圳大学总医院
血液学,获提名医院,中山大学附属第七医院
血液学,获提名医院,中山大学孙逸仙纪念医院
血液学,获提名医院,海南医科大学第一附属医院
血液学,获提名医院,深圳市第二人民医院（深圳大学第一附属医院）
眼科,1,中山大学中山眼科中心
眼科,2,汕头大学·香港中文大学联合汕头国际眼科中心
眼科,3,深圳市眼科医院
眼科,4,广东省人民医院
眼科,5,广西医科大学第一附属医院
眼科,获提名医院,中山大学中山眼科中心海南眼科医院
眼科,获提名医院,广西壮族自治区人民医院
眼科,获提名医院,海南省人民医院
眼科,获提名医院,海南医科大学第一附属医院
眼科,获提名医院,暨南大学附属第一医院（广州华侨医院）
眼科,获提名医院,南方医科大学珠江医院
眼科,获提名医院,广州医科大学附属第二医院
整形外科,1,南方医科大学南方医院
整形外科,2,广西医科大学第一附属医院
整形外科,3,海南省人民医院
整形外科,4,中山大学孙逸仙纪念医院
整形外科,5,中国人民解放军南部战区总医院
整形外科,获提名医院,中山大学附属第一医院
整形外科,获提名医院,南方医科大学珠江医院
整形外科,获提名医院,汕头大学医学院第二附属医院
整形外科,获提名医院,广东省第二人民医院（广东省应急医院）
整形外科,获提名医院,暨南大学附属第一医院（广州华侨医院）
整形外科,获提名医院,广东省人民医院
整形外科,获提名医院,海南医科大学第一附属医院
整形外科,获提名医院,广州医科大学附属第一医院
整形外科,获提名医院,汕头大学医学院第一附属医院
整形外科,获提名医院,北京大学深圳医院
整形外科,获提名医院,广东医科大学附属医院
肿瘤学,1,中山大学肿瘤防治中心
肿瘤学,2,广东省人民医院
肿瘤学,3,广西医科大学附属肿瘤医院
肿瘤学,4,南方医科大学南方医院
肿瘤学,5,中山大学附属第一医院
肿瘤学,获提名医院,广西医科大学第一附属医院
肿瘤学,获提名医院,海南省肿瘤医院
肿瘤学,获提名医院,中国医学科学院肿瘤医院深圳医院
肿瘤学,获提名医院,广州医科大学附属肿瘤医院
肿瘤学,获提名医院,中山大学孙逸仙纪念医院
肿瘤学,获提名医院,海南省人民医院
肿瘤学,获提名医院,中山大学附属第六医院
肿瘤学,获提名医院,广州医科大学附属第一医院
肿瘤学,获提名医院,南方医科大学珠江医院
老年医学,1,广东省人民医院
老年医学,2,中山大学附属第一医院
老年医学,3,广西医科大学第一附属医院
老年医学,4,广州市第一人民医院
老年医学,5,海南省人民医院
老年医学,获提名医院,中国人民解放军南部战区总医院
老年医学,获提名医院,南方医科大学南方医院
老年医学,获提名医院,深圳市人民医院
老年医学,获提名医院,广州医科大学附属第一医院
老年医学,获提名医院,广西壮族自治区人民医院
康复医学,1,中山大学附属第三医院
康复医学,2,南方医科大学珠江医院
康复医学,3,中山大学附属第一医院
康复医学,4,中山大学孙逸仙纪念医院
康复医学,5,广西医科大学第一附属医院
康复医学,获提名医院,广东省人民医院
康复医学,获提名医院,海口市人民医院
康复医学,获提名医院,南方医科大学南方医院
康复医学,获提名医院,暨南大学附属第一医院（广州华侨医院）
康复医学,获提名医院,深圳市第二人民医院（深圳大学第一附属医院）
康复医学,获提名医院,广西壮族自治区江滨医院暨广西壮族自治区第三人民医院
康复医学,获提名医院,海南省人民医院
康复医学,获提名医院,广西壮族自治区人民医院
康复医学,获提名医院,南方医科大学深圳医院
康复医学,获提名医院,广州医科大学附属第二医院
康复医学,获提名医院,广东省工伤康复中心
康复医学,获提名医院,海南医科大学第二附属医院
康复医学,获提名医院,海南医科大学第一附属医院
康复医学,获提名医院,南方医科大学第三附属医院
康复医学,获提名医院,中山大学附属第六医院
检验医学,1,南方医科大学南方医院
检验医学,2,南方医科大学珠江医院
检验医学,3,广西医科大学第一附属医院
检验医学,4,中山大学附属第一医院
检验医学,5,广东省中医院
检验医学,获提名医院,广东省人民医院
检验医学,获提名医院,海南省人民医院
检验医学,获提名医院,南方医科大学深圳医院
检验医学,获提名医院,广州医科大学附属第一医院
检验医学,获提名医院,中山大学孙逸仙纪念医院
检验医学,获提名医院,北京大学深圳医院
检验医学,获提名医院,广西壮族自治区人民医院
检验医学,获提名医院,中国人民解放军总医院海南医院
检验医学,获提名医院,中山大学肿瘤防治中心
检验医学,获提名医院,深圳市人民医院
检验医学,获提名医院,中山大学附属第六医院
检验医学,获提名医院,中山大学附属第三医院
烧伤科,1,中山大学附属第一医院
烧伤科,2,广州市红十字会医院
烧伤科,3,深圳市第二人民医院（深圳大学第一附属医院）
烧伤科,4,广东省人民医院
烧伤科,5,广西医科大学第一附属医院
烧伤科,获提名医院,海南省人民医院
烧伤科,获提名医院,南方医科大学南方医院
烧伤科,获提名医院,中国人民解放军联勤保障部队第924医院
烧伤科,获提名医院,南方医科大学深圳医院
核医学,1,暨南大学附属第一医院（广州华侨医院）
核医学,2,南方医科大学南方医院
核医学,3,中山大学附属第一医院
核医学,4,南方医科大学珠江医院
核医学,5,广西医科大学第一附属医院
核医学,获提名医院,中山大学肿瘤防治中心
核医学,获提名医院,广州医科大学附属第一医院
核医学,获提名医院,佛山市第一人民医院
核医学,获提名医院,中山大学附属第三医院
核医学,获提名医院,北京大学深圳医院
核医学,获提名医院,广东省人民医院
核医学,获提名医院,中国人民解放军总医院海南医院
核医学,获提名医院,桂林医学院附属医院
核医学,获提名医院,中山大学孙逸仙纪念医院
核医学,获提名医院,海南省人民医院
核医学,获提名医院,海南医科大学第一附属医院
核医学,获提名医院,中国人民解放军南部战区总医院
超声医学,1,中山大学附属第一医院
超声医学,2,中山大学孙逸仙纪念医院
超声医学,3,中山大学附属第三医院
超声医学,4,广西医科大学第一附属医院
超声医学,5,中山大学肿瘤防治中心
超声医学,获提名医院,南方医科大学南方医院
超声医学,获提名医院,广东省人民医院
超声医学,获提名医院,深圳市人民医院
超声医学,获提名医院,海南省人民医院
超声医学,获提名医院,北京大学深圳医院
超声医学,获提名医院,海南医科大学第一附属医院
超声医学,获提名医院,深圳市第二人民医院（深圳大学第一附属医院）
超声医学,获提名医院,广州医科大学附属第一医院
急诊医学,1,广东省人民医院
急诊医学,2,中山大学孙逸仙纪念医院
急诊医学,3,中山大学附属第一医院
急诊医学,4,广西医科大学第一附属医院
急诊医学,5,广西医科大学第二附属医院
急诊医学,获提名医院,海南医科大学第一附属医院
急诊医学,获提名医院,广州医科大学附属第二医院
急诊医学,获提名医院,海南省人民医院
急诊医学,获提名医院,南方医科大学南方医院
急诊医学,获提名医院,南方医科大学珠江医院
急诊医学,获提名医院,湛江中心人民医院
急诊医学,获提名医院,深圳市宝安人民医院
急诊医学,获提名医院,中山大学附属第三医院
急诊医学,获提名医院,广州医科大学附属第一医院
急诊医学,获提名医院,海南省万宁市人民医院
急诊医学,获提名医院,广东省中医院
急诊医学,获提名医院,中国人民解放军南部战区总医院
重症医学,1,中山大学附属第一医院
重症医学,2,广州医科大学附属第一医院
重症医学,3,广东省人民医院
重症医学,4,广西医科大学第一附属医院
重症医学,5,海南省人民医院
重症医学,获提名医院,广西壮族自治区人民医院
重症医学,获提名医院,南方医科大学南方医院
重症医学,获提名医院,海南医科大学第一附属医院
重症医学,获提名医院,暨南大学附属第一医院（广州华侨医院）
重症医学,获提名医院,海口市人民医院
重症医学,获提名医院,南方医科大学珠江医院
重症医学,获提名医院,海南医科大学第二附属医院
重症医学,获提名医院,中国人民解放军南部战区总医院
重症医学,获提名医院,中山大学附属第三医院
重症医学,获提名医院,深圳市人民医院
重症医学,获提名医院,中山大学孙逸仙纪念医院
临床药学,1,中山大学附属第一医院
临床药学,2,广东省人民医院
临床药学,3,南方医科大学南方医院
临床药学,4,广西医科大学第一附属医院
临床药学,5,广西壮族自治区人民医院
临床药学,获提名医院,中山大学孙逸仙纪念医院
临床药学,获提名医院,海南省人民医院
临床药学,获提名医院,海南医科大学第一附属医院
临床药学,获提名医院,广州医科大学附属第一医院
临床药学,获提名医院,中山大学肿瘤防治中心
临床药学,获提名医院,南方医科大学第三附属医院
临床药学,获提名医院,深圳市人民医院
临床药学,获提名医院,中国人民解放军南部战区总医院
生殖医学,1,中山大学附属第一医院
生殖医学,2,南方医科大学南方医院
生殖医学,3,中山大学附属第六医院
生殖医学,4,海南医科大学第一附属医院
生殖医学,5,广州医科大学附属第三医院
生殖医学,获提名医院,广西医科大学第一附属医院
生殖医学,获提名医院,中山大学孙逸仙纪念医院
生殖医学,获提名医院,深圳中山泌尿外科医院
生殖医学,获提名医院,广西壮族自治区生殖医院（广西壮族自治区生殖健康研究中心）
生殖医学,获提名医院,广东省妇幼保健院
生殖医学,获提名医院,北京大学深圳医院
生殖医学,获提名医院,海南省妇女儿童医学中心
变态反应,1,广州医科大学附属第一医院
变态反应,2,广州医科大学附属第二医院
变态反应,3,中山大学附属第三医院
变态反应,4,中山大学附属第一医院
变态反应,5,广西医科大学第一附属医院
变态反应,获提名医院,海南省人民医院
变态反应,获提名医院,广东省人民医院
变态反应,获提名医院,南方医科大学南方医院
变态反应,获提名医院,华中科技大学协和深圳医院
健康管理,1,深圳市人民医院
健康管理,2,南方医科大学南方医院
健康管理,3,海南医科大学第一附属医院
健康管理,4,广西壮族自治区人民医院
健康管理,5,广东省第二人民医院（广东省应急医院）
健康管理,获提名医院,广东省人民医院
健康管理,获提名医院,中国人民解放军南部战区总医院
健康管理,获提名医院,中山大学附属第一医院
健康管理,获提名医院,广西医科大学第一附属医院
健康管理,获提名医院,海南省肿瘤医院
健康管理,获提名医院,中山大学孙逸仙纪念医院
健康管理,获提名医院,佛山市第一人民医院
健康管理,获提名医院,海南省人民医院
健康管理,获提名医院,北京大学深圳医院
健康管理,获提名医院,桂林医学院附属医院
健康管理,获提名医院,广州医科大学附属第一医院
健康管理,获提名医院,海口市人民医院
健康管理,获提名医院,深圳大学总医院
健康管理,获提名医院,广州中医药大学第一附属医院
结核病,1,深圳市第三人民医院（南方科技大学第二附属医院）
结核病,2,广州市胸科医院
结核病,3,广西壮族自治区胸科医院
结核病,3,南宁市第四人民医院
结核病,5,海南省人民医院
结核病,获提名医院,海南医科大学第二附属医院
结核病,获提名医院,广西医科大学第一附属医院
结核病,获提名医院,广东省结核病控制中心
结核病,获提名医院,佛山市第四人民医院
结核病,获提名医院,中山大学附属第五医院
结核病,获提名医院,中山大学附属第一医院
结核病,获提名医院,南方医科大学南方医院
结核病,获提名医院,深圳市慢性病防治中心
结核病,获提名医院,深圳市人民医院
结核病,获提名医院,海口市结核病防治所
全科医学,1,海南医科大学第一附属医院
全科医学,2,中山大学附属第一医院
全科医学,3,广西医科大学第一附属医院
全科医学,4,南方医科大学南方医院
全科医学,5,广州医科大学附属第一医院
全科医学,获提名医院,海南省人民医院
